Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Browser,Region,TrafficType,Weekend,Revenue
-0.4003366047401033,-0.13385731502655313,-0.39467941339191853,-0.24429848195560272,-0.2168015977612936,-0.4266852204447897,-0.4492440241961704,-0.7020010135856002,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,False
-0.6994773039699382,-0.46152173106053757,1.171025823945978,0.035161051085074564,2.7433371587879445,2.2419753691208624,-0.36984342577289,-0.30526973694578674,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5355857715435193,-0.06516617728771042,-0.4492440241961704,-0.2806761148273264,0.16309169740727036,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,11.0,True
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5583560696708211,-0.5669399352345117,-0.2914739964942896,0.5329490434671001,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.49004517528891556,-0.5634333913320401,-0.4492440241961704,-0.4179968329842505,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,False
0.1979447937195665,-0.26777233723174676,0.3881732052770298,10.445028656850305,1.4909707617863437,1.4168271430381354,-0.40506841555613154,-0.6347171584464079,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,False
0.7962261921792363,-0.14905334593408076,-0.39467941339191853,-0.24429848195560272,-0.12572040525208628,-0.10538581333760902,-0.4492440241961704,-0.6610307913871434,2.0942730271716505,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,False
-0.4003366047401033,-0.4273306615613392,-0.39467941339191853,-0.24429848195560272,-0.5811263677981229,-0.5826560115127142,0.8129162195066802,1.5731533748250457,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5811263677981229,-0.6036952749174045,2.7061565961048584,2.500068130465237,-0.3160788213975641,2.71238754662701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,13.0,False
0.1979447937195665,0.8656616166666795,5.08528891729072,4.268972976651336,1.1721865880041182,2.1567546610920263,-0.2529079833417975,-0.3895963997845079,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,13.0,False
-0.4003366047401033,-0.23643052352414826,-0.39467941339191853,-0.24429848195560272,0.4663073460577613,1.0820313454906874,-0.17907574247539826,0.019917918041423135,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,10.0,False
-0.4003366047401033,-0.08883907351927524,-0.39467941339191853,-0.24429848195560272,0.5346182404396668,-0.08169340588994904,-0.05481894389756627,-0.3707928340901818,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,False
-0.4003366047401033,-0.04780979012023725,-0.39467941339191853,-0.24429848195560272,0.28414496103934667,0.03144966905804526,-0.4492440241961704,-0.8986192924634576,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6038966659254247,-0.5786509469127851,2.2012924942061574,2.129302232534763,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,13.0,False
-0.10119590551026841,-0.2666326349151068,-0.39467941339191853,-0.24429848195560272,-0.6038966659254247,-0.5735812448875586,-0.4492440241961704,-0.2806761148273264,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,False
-0.10119590551026841,0.136821985175434,-0.39467941339191853,-0.24429848195560272,-0.3534233865251046,-0.45087997102863087,-0.4492440241961704,-0.49309408822262457,-0.3160788213975641,0.6991005392996243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,11.0,False
-0.6994773039699382,-0.46152173106053757,1.171025823945978,-0.24429848195560272,-0.6494372621800284,-0.5769525967343343,1.7595364078057696,1.8048820691420961,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6038966659254247,-0.5758119137786583,1.3177803214053816,1.6967420146778738,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,False
-0.10119590551026841,-0.3156398345306245,-0.39467941339191853,-0.24429848195560272,-0.05740951087018078,0.0025988399518083226,-0.4492440241961704,-0.7063703043461725,0.9320426520302754,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,False
-0.10119590551026841,0.4844311917506175,1.171025823945978,0.13995837597532854,-0.49004517528891556,0.3921209453877276,-0.1337039687924088,-0.43516192545736737,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,False
0.1979447937195665,-0.03983187390375759,-0.39467941339191853,-0.24429848195560272,-0.39896398277970824,-0.30948356740365396,-0.4492440241961704,-0.8185155420075861,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,False
0.1979447937195665,-0.26207382564854703,-0.39467941339191853,-0.24429848195560272,-0.3534233865251046,-0.4272696444395193,-0.4492440241961704,-0.6441721029443455,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.3534233865251046,-0.5272272693871358,-0.4492440241961704,-0.7634442243831799,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.08017980899748262,0.09595981693846037,-0.2914739964942896,-0.19828370988678504,0.2651341959367607,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,True
-0.4003366047401033,-0.4501247078941381,-0.39467941339191853,-0.24429848195560272,-0.10295010712478445,-0.3705734768076343,0.45062949086442095,0.5619389697317381,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6038966659254247,-0.5864582880316341,2.2012924942061574,2.561862450391651,-0.3160788213975641,2.71238754662701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,False
2.890211086788081,0.6441959839820411,1.9538784426149265,0.1853705500944386,0.10198257602093204,-0.28871057554779384,-0.19240908972878662,-0.19653162472435573,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.46727487716161376,-0.5045826003242248,2.3619310650550793,2.1817337649176536,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,False
0.4970854929494014,0.028550265094639156,-0.39467941339191853,-0.24429848195560272,0.05644197976632837,1.7551358689311158,-0.30995157128600614,-0.06727233669553238,-0.04257505031581415,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.10295010712478445,0.17881323267631902,-0.4492440241961704,-0.7384118131797256,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,0.7395509235853833,0.05242721391028046,-0.3802196356961098,-0.5185437253842129,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,False
-0.6994773039699382,-0.46152173106053757,0.3881732052770298,-0.15277548488478088,0.6940103273307796,0.36713576407572596,-0.22135398663654304,-0.41746867695824724,-0.3160788213975641,-0.30754296436406864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.4217342809070101,-0.3309875534601921,-0.4492440241961704,-0.5658806716612398,1.0605472938433593,-0.30754296436406864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,True
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6266669640527266,-0.5522377993613546,-0.4492440241961704,0.18278125217876395,-0.3160788213975641,-0.30754296436406864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,False
-0.4003366047401033,-0.46152173106053757,1.9538784426149265,0.31462058412575183,2.128539109350795,1.3387935634845176,0.038386731015965174,-0.03467401472154315,-0.2632267255996947,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,True
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6722075603073302,-0.6057231557274951,3.9683168398077098,3.426982886105429,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6722075603073302,-0.5991325430947005,-0.4492440241961704,1.2641817968209856,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,False
0.1979447937195665,-0.017987579520486994,-0.39467941339191853,-0.24429848195560272,-0.12572040525208628,-0.19401024011743673,0.024066058909472002,-0.07469507003395663,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,False
1.3945075906389062,0.3704609600866229,1.171025823945978,0.01420158610702377,-0.08017980899748262,0.4356515798506111,-0.4492440241961704,-0.6417314900551424,-0.010740051622724116,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.011868914615577118,-0.3700158095848594,-0.3067420587036771,-0.16605762760827247,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,False
0.7962261921792363,1.082774907986589,1.171025823945978,0.05053132540231184,-0.5811263677981229,-0.5307422627743938,-0.4492440241961704,-0.1121461769520278,-0.3160788213975641,-0.30754296436406864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5811263677981229,-0.5753049435761356,2.863926623806739,2.105271111723603,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,False
-0.4003366047401033,-0.4444261963109384,10.565257247973358,7.896124834903955,1.1266459917495144,0.8244156634397186,-0.25271811657586263,-0.2620850443400225,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,False
-0.10119590551026841,0.06843984617703726,1.171025823945978,1.2997154380941391,0.21583406665744118,-0.24233113929404218,-0.2529079833417975,-0.0014573695441383327,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.4217342809070101,-0.6057231557274951,3.9683168398077098,3.426982886105429,-0.3160788213975641,3.7190310502907034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,False
0.1979447937195665,1.9375516454665482,-0.39467941339191853,-0.24429848195560272,-0.6266669640527266,-0.5497029483487413,-0.4492440241961704,-0.6583080627238541,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5355857715435193,-0.5701338475104045,0.10295108380431459,0.42309248191836757,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,False
2.890211086788081,0.6968717035723034,2.7367310612838747,1.4443357464426896,0.3524558554212522,0.3956063655300709,-0.3689247277278074,-0.5701731397271209,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,False
1.0953668914090713,0.536287647157735,-0.39467941339191853,-0.24429848195560272,-0.6494372621800284,-0.5917307781378698,-0.4492440241961704,-0.6583080627238541,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,5.0,False
0.4970854929494014,0.8418418382489046,-0.39467941339191853,-0.24429848195560272,-0.6266669640527266,-0.5271934713567352,-0.4492440241961704,-0.7183858755657577,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,11.0,False
3.488492485247751,0.04103271903607736,3.5195836799528233,1.2832971905279995,3.1076619288247738,1.5824931512452651,-0.370270868962091,-0.49480427992795445,0.30195183798401565,-0.30754296436406864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,False
1.0953668914090713,0.44266366902523163,0.3881732052770298,2.7612887958968813,2.6067153700241334,2.234327321588438,-0.3902361678137824,-0.6963502415516157,0.03790409435936307,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,2.0,True
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.1484907033793881,0.015749888323062483,-0.18419037235593763,-0.012351463514896776,-0.3160788213975641,1.7057440429633173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.23957189588859543,-0.299259668302548,-0.4492440241961704,-0.48665718124870716,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,13.0,False
0.1979447937195665,-0.2164857329829492,-0.39467941339191853,-0.24429848195560272,-0.46727487716161376,-0.2964713321886734,-0.4492440241961704,-0.5658806716612398,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,False
-0.10119590551026841,-0.03983187390375759,-0.39467941339191853,-0.24429848195560272,-0.4217342809070101,-0.3882329388452746,-0.15473997395851322,-0.02388641707642099,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.6038966659254247,-0.4967245621851235,0.43426814860460555,0.8316215789640968,-0.3160788213975641,2.71238754662701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,False
0.1979447937195665,0.5001020986044168,-0.39467941339191853,-0.24429848195560272,0.10198257602093204,0.03449571485587883,-0.4492440241961704,-0.8109381683912781,0.7596158894976871,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,True
-0.4003366047401033,-0.24212903510734798,-0.39467941339191853,-0.24429848195560272,-0.5811263677981229,-0.5054697981786394,-0.4492440241961704,-0.03349885674968039,-0.3160788213975641,-0.30754296436406864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,False
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,-0.5355857715435193,-0.5215661021087338,0.931243745805042,1.6246486522443961,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,False
1.0953668914090713,-0.10204062537268299,-0.39467941339191853,-0.24429848195560272,3.244283717588585,1.1617628949951042,-0.2424102463192089,-0.472813783572546,-0.3160788213975641,-0.30754296436406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,True
-0.6994773039699382,-0.46152173106053757,-0.39467941339191853,-0.24429848195560272,0.3296855572939503,0.6237218327378388,-0.20915919943243877,-0.299930884084899,-0.3160788213975641,2.71238754662701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,False
